year,month,day,tmax,tmin,precip,snow,snowcover,0
1955.0,3.0,15.0,38.0,24.0,0.34,3.8,-999.0,
1955.0,3.0,16.0,35.0,18.0,0.2,3.3,4.0,
1955.0,3.0,17.0,35.0,18.0,0.06,0.6,-999.0,
1955.0,3.0,18.0,55.0,20.0,0.0,0.0,-999.0,
1955.0,3.0,19.0,50.0,31.0,0.0,0.0,0.0,
1955.0,3.0,20.0,48.0,9.0,0.17,3.0,3.0,
1955.0,3.0,21.0,29.0,4.0,0.15,1.5,3.0,
1955.0,3.0,22.0,52.0,26.0,0.0,0.0,0.0,
1955.0,3.0,23.0,44.0,23.0,0.06,0.8,0.0,
1955.0,3.0,24.0,44.0,22.0,0.21,2.5,2.0,
1955.0,3.0,25.0,22.0,2.0,0.72,7.5,9.0,
1955.0,3.0,26.0,30.0,-1.0,0.0,0.0,7.0,
1955.0,3.0,27.0,37.0,11.0,0.0,0.0,5.0,
1955.0,3.0,28.0,58.0,21.0,0.0,0.0,-999.0,
1955.0,3.0,29.0,65.0,39.0,0.0,0.0,0.0,
1955.0,3.0,30.0,70.0,33.0,0.0,0.0,0.0,
1955.0,3.0,31.0,61.0,37.0,-999.0,0.0,0.0,
1955.0,4.0,1.0,62.0,28.0,0.0,0.0,0.0,
1955.0,4.0,2.0,69.0,35.0,0.0,0.0,0.0,
1955.0,4.0,3.0,63.0,33.0,0.0,0.0,0.0,
1955.0,4.0,4.0,43.0,30.0,0.0,0.0,0.0,
1955.0,4.0,5.0,47.0,25.0,0.0,0.0,0.0,
1955.0,4.0,6.0,47.0,28.0,-999.0,-999.0,0.0,
1955.0,4.0,7.0,60.0,30.0,0.0,0.0,0.0,
1955.0,4.0,8.0,62.0,40.0,0.0,0.0,0.0,
1955.0,4.0,9.0,66.0,42.0,0.0,0.0,0.0,
1955.0,4.0,10.0,71.0,41.0,0.0,0.0,0.0,
1955.0,4.0,11.0,64.0,33.0,0.02,-999.0,-999.0,
1955.0,4.0,12.0,49.0,31.0,0.2,2.5,0.0,
1955.0,4.0,13.0,66.0,26.0,0.0,0.0,0.0,
1955.0,4.0,14.0,74.0,39.0,0.0,0.0,0.0,
1955.0,4.0,15.0,74.0,47.0,0.0,0.0,0.0,
1955.0,4.0,16.0,73.0,42.0,0.0,0.0,0.0,
1955.0,4.0,17.0,72.0,44.0,0.0,0.0,0.0,
1955.0,4.0,18.0,75.0,44.0,0.0,0.0,0.0,
1955.0,4.0,19.0,68.0,40.0,-999.0,-999.0,0.0,
1955.0,4.0,20.0,64.0,38.0,0.0,0.0,0.0,
1955.0,4.0,21.0,71.0,46.0,0.0,0.0,0.0,
1955.0,4.0,22.0,72.0,47.0,0.0,0.0,0.0,
1955.0,4.0,23.0,65.0,43.0,0.0,0.0,0.0,
1955.0,4.0,24.0,70.0,43.0,0.0,0.0,0.0,
1955.0,4.0,25.0,83.0,41.0,0.0,0.0,0.0,
1955.0,4.0,26.0,82.0,53.0,0.0,0.0,0.0,
1955.0,4.0,27.0,77.0,41.0,0.0,0.0,0.0,
1955.0,4.0,28.0,67.0,32.0,0.0,0.0,0.0,
1955.0,4.0,29.0,79.0,43.0,0.0,0.0,0.0,
1955.0,4.0,30.0,82.0,44.0,-999.0,0.0,0.0,
1955.0,5.0,1.0,83.0,53.0,0.0,0.0,0.0,
1955.0,5.0,2.0,76.0,55.0,-999.0,0.0,0.0,
1955.0,5.0,3.0,61.0,39.0,-999.0,0.0,0.0,
1955.0,5.0,4.0,72.0,41.0,0.0,0.0,0.0,
1955.0,5.0,5.0,76.0,48.0,0.0,0.0,0.0,
1955.0,5.0,6.0,82.0,53.0,0.0,0.0,0.0,
1955.0,5.0,7.0,78.0,44.0,0.0,0.0,0.0,
1955.0,5.0,8.0,68.0,49.0,-999.0,0.0,0.0,
1955.0,5.0,9.0,65.0,45.0,0.06,0.0,0.0,
1955.0,5.0,10.0,64.0,38.0,0.46,0.0,0.0,
1955.0,5.0,11.0,76.0,40.0,0.0,0.0,0.0,
1955.0,5.0,12.0,82.0,55.0,0.0,0.0,0.0,
1955.0,5.0,13.0,82.0,55.0,0.0,0.0,0.0,
1955.0,5.0,14.0,83.0,55.0,0.0,0.0,0.0,
1955.0,5.0,15.0,83.0,48.0,0.0,0.0,0.0,
1955.0,5.0,16.0,79.0,43.0,0.04,0.0,0.0,
1955.0,5.0,17.0,64.0,37.0,-999.0,0.0,0.0,
1955.0,5.0,18.0,55.0,43.0,0.95,0.0,0.0,
1955.0,5.0,19.0,55.0,45.0,0.64,0.0,0.0,
1955.0,5.0,20.0,77.0,45.0,0.0,0.0,0.0,
1955.0,5.0,21.0,78.0,52.0,0.02,0.0,0.0,
1955.0,5.0,22.0,77.0,55.0,0.05,-999.0,0.0,
1955.0,5.0,23.0,77.0,47.0,-999.0,0.0,0.0,
1955.0,5.0,24.0,80.0,54.0,0.02,0.0,0.0,
1955.0,5.0,25.0,75.0,52.0,-999.0,0.0,0.0,
1955.0,5.0,26.0,64.0,45.0,0.22,0.0,0.0,
1955.0,5.0,27.0,61.0,45.0,0.03,0.0,0.0,
1955.0,5.0,28.0,-998.0,-998.0,0.0,0.0,0.0,
1955.0,5.0,29.0,74.0,42.0,0.0,0.0,0.0,
1955.0,5.0,30.0,88.0,46.0,0.0,0.0,0.0,
1955.0,5.0,31.0,86.0,56.0,0.0,0.0,0.0,
1955.0,6.0,1.0,85.0,58.0,0.0,0.0,0.0,
1955.0,6.0,2.0,75.0,51.0,0.0,0.0,0.0,
1955.0,6.0,3.0,69.0,47.0,0.0,0.0,0.0,
1955.0,6.0,4.0,68.0,44.0,0.67,0.0,0.0,
1955.0,6.0,5.0,67.0,42.0,0.0,0.0,0.0,
1955.0,6.0,6.0,67.0,48.0,0.09,0.0,0.0,
1955.0,6.0,7.0,88.0,47.0,0.0,0.0,0.0,
1955.0,6.0,8.0,86.0,46.0,0.3,0.0,0.0,
1955.0,6.0,9.0,60.0,40.0,0.01,0.0,0.0,
1955.0,6.0,10.0,66.0,41.0,-999.0,0.0,0.0,
1955.0,6.0,11.0,66.0,46.0,0.26,0.0,0.0,
1955.0,6.0,12.0,71.0,47.0,-999.0,0.0,0.0,
1955.0,6.0,13.0,77.0,50.0,0.01,0.0,0.0,
1955.0,6.0,14.0,77.0,51.0,0.19,-999.0,0.0,
1955.0,6.0,15.0,76.0,45.0,-999.0,0.0,0.0,
1955.0,6.0,16.0,75.0,49.0,0.01,0.0,0.0,
1955.0,6.0,17.0,68.0,50.0,0.12,0.0,0.0,
1955.0,6.0,18.0,78.0,47.0,0.1,-999.0,0.0,
1955.0,6.0,19.0,83.0,49.0,0.0,0.0,0.0,
1955.0,6.0,20.0,89.0,58.0,0.0,0.0,0.0,
1955.0,6.0,21.0,86.0,62.0,0.0,0.0,0.0,
1955.0,6.0,22.0,86.0,59.0,0.0,0.0,0.0,
1955.0,6.0,23.0,97.0,60.0,0.0,0.0,0.0,
1955.0,6.0,24.0,81.0,64.0,0.0,0.0,0.0,
1955.0,6.0,25.0,83.0,57.0,0.0,0.0,0.0,
1955.0,6.0,26.0,82.0,59.0,0.04,-999.0,0.0,
1955.0,6.0,27.0,80.0,56.0,0.08,0.0,0.0,
1955.0,6.0,28.0,90.0,54.0,-999.0,0.0,0.0,
1955.0,6.0,29.0,95.0,57.0,0.0,0.0,0.0,
1955.0,6.0,30.0,89.0,60.0,0.0,0.0,0.0,
1955.0,7.0,1.0,94.0,57.0,0.0,0.0,0.0,
1955.0,7.0,2.0,94.0,56.0,0.0,0.0,0.0,
1955.0,7.0,3.0,92.0,60.0,0.0,0.0,0.0,
1955.0,7.0,4.0,92.0,64.0,0.0,0.0,0.0,
1955.0,7.0,5.0,90.0,53.0,-999.0,0.0,0.0,
1955.0,7.0,6.0,94.0,64.0,-999.0,0.0,0.0,
1955.0,7.0,7.0,94.0,64.0,0.0,0.0,0.0,
1955.0,7.0,8.0,91.0,58.0,0.0,0.0,0.0,
1955.0,7.0,9.0,92.0,58.0,0.32,0.0,0.0,
1955.0,7.0,10.0,99.0,57.0,0.0,0.0,0.0,
1955.0,7.0,11.0,86.0,63.0,0.01,0.0,0.0,
1955.0,7.0,12.0,90.0,62.0,0.0,0.0,0.0,
1955.0,7.0,13.0,91.0,68.0,0.0,0.0,0.0,
1955.0,7.0,14.0,95.0,66.0,0.0,0.0,0.0,
1955.0,7.0,15.0,93.0,61.0,-999.0,0.0,0.0,
1955.0,7.0,16.0,91.0,64.0,0.0,0.0,0.0,
1955.0,7.0,17.0,93.0,63.0,0.0,0.0,0.0,
1955.0,7.0,18.0,91.0,60.0,0.0,0.0,0.0,
1955.0,7.0,19.0,93.0,60.0,0.0,0.0,0.0,
1955.0,7.0,20.0,91.0,63.0,-999.0,0.0,0.0,
1955.0,7.0,21.0,97.0,63.0,0.0,0.0,0.0,
1955.0,7.0,22.0,95.0,71.0,0.02,0.0,0.0,
1955.0,7.0,23.0,91.0,66.0,0.36,0.0,0.0,
1955.0,7.0,24.0,84.0,60.0,0.4,0.0,0.0,
1955.0,7.0,25.0,87.0,59.0,0.0,0.0,0.0,
1955.0,7.0,26.0,81.0,64.0,0.02,0.0,0.0,
1955.0,7.0,27.0,80.0,60.0,0.16,0.0,0.0,
1955.0,7.0,28.0,89.0,60.0,0.02,0.0,0.0,
1955.0,7.0,29.0,91.0,65.0,-999.0,0.0,0.0,
1955.0,7.0,30.0,93.0,64.0,0.02,0.0,0.0,
1955.0,7.0,31.0,93.0,68.0,-999.0,0.0,0.0,
1955.0,8.0,1.0,93.0,67.0,-999.0,0.0,0.0,
1955.0,8.0,2.0,92.0,68.0,0.0,0.0,0.0,
1955.0,8.0,3.0,94.0,68.0,0.0,0.0,0.0,
1955.0,8.0,4.0,90.0,70.0,0.0,0.0,0.0,
1955.0,8.0,5.0,82.0,64.0,0.01,0.0,0.0,
1955.0,8.0,6.0,84.0,64.0,0.01,0.0,0.0,
1955.0,8.0,7.0,76.0,60.0,0.2,0.0,0.0,
1955.0,8.0,8.0,87.0,57.0,0.07,0.0,0.0,
1955.0,8.0,9.0,87.0,65.0,0.04,0.0,0.0,
1955.0,8.0,10.0,85.0,60.0,0.01,0.0,0.0,
1955.0,8.0,11.0,85.0,56.0,0.04,0.0,0.0,
1955.0,8.0,12.0,91.0,59.0,0.0,0.0,0.0,
1955.0,8.0,13.0,92.0,61.0,-999.0,0.0,0.0,
1955.0,8.0,14.0,80.0,65.0,0.05,0.0,0.0,
1955.0,8.0,15.0,86.0,59.0,0.0,0.0,0.0,
1955.0,8.0,16.0,90.0,63.0,-999.0,0.0,0.0,
1955.0,8.0,17.0,86.0,67.0,0.05,0.0,0.0,
1955.0,8.0,18.0,90.0,62.0,0.15,0.0,0.0,
1955.0,8.0,19.0,86.0,58.0,0.36,0.0,0.0,
1955.0,8.0,20.0,88.0,59.0,0.05,0.0,0.0,
1955.0,8.0,21.0,91.0,61.0,-999.0,0.0,0.0,
1955.0,8.0,22.0,91.0,57.0,0.0,0.0,0.0,
1955.0,8.0,23.0,92.0,66.0,0.0,0.0,0.0,
1955.0,8.0,24.0,92.0,69.0,-999.0,0.0,0.0,
1955.0,8.0,25.0,93.0,65.0,-999.0,0.0,0.0,
1955.0,8.0,26.0,91.0,66.0,0.08,0.0,0.0,
1955.0,8.0,27.0,85.0,67.0,0.01,0.0,0.0,
1955.0,8.0,28.0,84.0,59.0,0.26,0.0,0.0,
1955.0,8.0,29.0,78.0,69.0,0.11,-999.0,0.0,
1955.0,8.0,30.0,80.0,53.0,0.0,0.0,0.0,
1955.0,8.0,31.0,90.0,51.0,0.0,0.0,0.0,
1955.0,9.0,1.0,97.0,67.0,0.0,0.0,0.0,
1955.0,9.0,2.0,88.0,65.0,0.0,0.0,0.0,
1955.0,9.0,3.0,89.0,60.0,0.0,0.0,0.0,
1955.0,9.0,4.0,85.0,65.0,0.0,0.0,0.0,
1955.0,9.0,5.0,89.0,55.0,0.0,0.0,0.0,
1955.0,9.0,6.0,85.0,60.0,-999.0,0.0,0.0,
1955.0,9.0,7.0,90.0,54.0,-999.0,0.0,0.0,
1955.0,9.0,8.0,91.0,66.0,-999.0,0.0,0.0,
1955.0,9.0,9.0,90.0,65.0,0.0,0.0,0.0,
1955.0,9.0,10.0,81.0,50.0,0.0,0.0,0.0,
1955.0,9.0,11.0,75.0,45.0,0.0,0.0,0.0,
1955.0,9.0,12.0,91.0,50.0,0.0,0.0,0.0,
1955.0,9.0,13.0,88.0,62.0,0.0,0.0,0.0,
1955.0,9.0,14.0,91.0,63.0,-999.0,0.0,0.0,
1955.0,9.0,15.0,90.0,64.0,0.0,0.0,0.0,
1955.0,9.0,16.0,90.0,57.0,0.0,0.0,0.0,
1955.0,9.0,17.0,84.0,58.0,0.0,0.0,0.0,
1955.0,9.0,18.0,80.0,53.0,0.0,0.0,0.0,
1955.0,9.0,19.0,78.0,56.0,0.01,0.0,0.0,
1955.0,9.0,20.0,71.0,54.0,0.02,0.0,0.0,
1955.0,9.0,21.0,77.0,40.0,0.0,0.0,0.0,
1955.0,9.0,22.0,71.0,40.0,0.0,0.0,0.0,
1955.0,9.0,23.0,65.0,45.0,0.06,0.0,0.0,
1955.0,9.0,24.0,57.0,46.0,0.2,0.0,0.0,
1955.0,9.0,25.0,47.0,35.0,0.66,0.0,0.0,
1955.0,9.0,26.0,70.0,43.0,0.1,0.0,0.0,
1955.0,9.0,27.0,72.0,42.0,0.0,0.0,0.0,
1955.0,9.0,28.0,83.0,40.0,0.0,0.0,0.0,
1955.0,9.0,29.0,77.0,45.0,0.0,0.0,0.0,
1955.0,9.0,30.0,68.0,39.0,0.0,0.0,0.0,
1955.0,10.0,1.0,71.0,41.0,0.0,0.0,0.0,
1955.0,10.0,2.0,74.0,43.0,0.0,0.0,0.0,
1955.0,10.0,3.0,79.0,47.0,0.0,0.0,0.0,
1955.0,10.0,4.0,80.0,46.0,0.0,0.0,0.0,
1955.0,10.0,5.0,70.0,50.0,0.0,0.0,0.0,
1955.0,10.0,6.0,62.0,36.0,0.0,0.0,0.0,
1955.0,10.0,7.0,76.0,33.0,0.0,0.0,0.0,
1955.0,10.0,8.0,82.0,40.0,0.0,0.0,0.0,
1955.0,10.0,9.0,81.0,48.0,0.0,0.0,0.0,
1955.0,10.0,10.0,83.0,53.0,0.0,0.0,0.0,
1955.0,10.0,11.0,77.0,55.0,0.0,0.0,0.0,
1955.0,10.0,12.0,69.0,35.0,0.0,0.0,0.0,
1955.0,10.0,13.0,69.0,40.0,0.0,0.0,0.0,
1955.0,10.0,14.0,76.0,45.0,0.0,0.0,0.0,
1955.0,10.0,15.0,78.0,49.0,0.0,0.0,0.0,
1955.0,10.0,16.0,70.0,43.0,0.0,0.0,0.0,
1955.0,10.0,17.0,76.0,43.0,0.0,0.0,0.0,
1955.0,10.0,18.0,83.0,44.0,0.0,0.0,0.0,
1955.0,10.0,19.0,81.0,59.0,0.0,0.0,0.0,
1955.0,10.0,20.0,72.0,53.0,-999.0,0.0,0.0,
1955.0,10.0,21.0,68.0,39.0,0.0,0.0,0.0,
1955.0,10.0,22.0,67.0,43.0,0.0,0.0,0.0,
1955.0,10.0,23.0,60.0,27.0,0.55,2.0,1.0,
1955.0,10.0,24.0,74.0,33.0,0.0,0.0,0.0,
1955.0,10.0,25.0,76.0,48.0,0.0,0.0,0.0,
1955.0,10.0,26.0,73.0,45.0,0.0,0.0,0.0,
1955.0,10.0,27.0,63.0,42.0,0.01,0.0,0.0,
1955.0,10.0,28.0,55.0,29.0,0.0,0.0,0.0,
1955.0,10.0,29.0,46.0,29.0,0.0,0.0,0.0,
1955.0,10.0,30.0,66.0,27.0,0.0,0.0,0.0,
1955.0,10.0,31.0,65.0,44.0,0.0,0.0,0.0,
1955.0,11.0,1.0,45.0,31.0,0.0,0.0,0.0,
1955.0,11.0,2.0,47.0,15.0,0.0,0.0,0.0,
1955.0,11.0,3.0,71.0,23.0,0.0,0.0,0.0,
1955.0,11.0,4.0,73.0,45.0,0.0,0.0,0.0,
1955.0,11.0,5.0,65.0,48.0,0.0,0.0,0.0,
1955.0,11.0,6.0,56.0,28.0,0.0,0.0,0.0,
1955.0,11.0,7.0,44.0,28.0,0.1,1.5,2.0,
1955.0,11.0,8.0,61.0,24.0,0.0,0.0,0.0,
1955.0,11.0,9.0,55.0,39.0,0.0,0.0,0.0,
1955.0,11.0,10.0,62.0,25.0,0.0,0.0,0.0,
1955.0,11.0,11.0,54.0,32.0,0.35,2.0,0.0,
1955.0,11.0,12.0,37.0,31.0,0.41,3.5,-999.0,
1955.0,11.0,13.0,36.0,27.0,0.16,1.5,2.0,
1955.0,11.0,14.0,59.0,26.0,-999.0,0.0,0.0,
1955.0,11.0,15.0,46.0,5.0,0.4,6.2,5.0,
1955.0,11.0,16.0,31.0,2.0,0.0,0.0,3.0,
1955.0,11.0,17.0,25.0,10.0,0.0,0.0,2.0,
1955.0,11.0,18.0,49.0,12.0,0.0,0.0,-999.0,
1955.0,11.0,19.0,65.0,36.0,0.0,0.0,-999.0,
1955.0,11.0,20.0,69.0,42.0,0.0,0.0,0.0,
1955.0,11.0,21.0,68.0,42.0,0.0,0.0,0.0,
1955.0,11.0,22.0,58.0,34.0,0.0,0.0,0.0,
1955.0,11.0,23.0,45.0,21.0,0.0,0.0,0.0,
1955.0,11.0,24.0,47.0,22.0,0.0,0.0,0.0,
1955.0,11.0,25.0,65.0,23.0,0.0,0.0,0.0,
1955.0,11.0,26.0,62.0,36.0,0.0,0.0,0.0,
1955.0,11.0,27.0,64.0,17.0,-999.0,-999.0,-999.0,
1955.0,11.0,28.0,35.0,20.0,0.0,0.0,0.0,
1955.0,11.0,29.0,28.0,18.0,0.0,0.0,0.0,
1955.0,11.0,30.0,31.0,18.0,0.0,0.0,0.0,
1955.0,12.0,1.0,51.0,21.0,0.0,0.0,0.0,
1955.0,12.0,2.0,35.0,23.0,0.26,3.5,4.0,
1955.0,12.0,3.0,25.0,8.0,0.41,4.7,8.0,
1955.0,12.0,4.0,20.0,3.0,0.0,0.0,4.0,
1955.0,12.0,5.0,45.0,4.0,0.0,0.0,4.0,
1955.0,12.0,6.0,48.0,18.0,0.0,0.0,2.0,
1955.0,12.0,7.0,42.0,37.0,0.0,0.0,1.0,
1955.0,12.0,8.0,46.0,22.0,0.0,0.0,1.0,
1955.0,12.0,9.0,47.0,20.0,0.0,0.0,0.0,
1955.0,12.0,10.0,38.0,20.0,0.0,0.0,0.0,
1955.0,12.0,11.0,37.0,16.0,0.0,0.0,0.0,
1955.0,12.0,12.0,59.0,18.0,0.0,0.0,0.0,
1955.0,12.0,13.0,56.0,16.0,0.0,0.0,0.0,
1955.0,12.0,14.0,28.0,16.0,0.06,1.0,1.0,
1955.0,12.0,15.0,33.0,12.0,0.0,0.0,-999.0,
1955.0,12.0,16.0,50.0,11.0,0.0,0.0,0.0,
1955.0,12.0,17.0,53.0,25.0,-999.0,-999.0,0.0,
1955.0,12.0,18.0,48.0,14.0,0.0,0.0,0.0,
1955.0,12.0,19.0,56.0,12.0,0.0,0.0,0.0,
1955.0,12.0,20.0,62.0,36.0,0.0,0.0,0.0,
1955.0,12.0,21.0,61.0,36.0,0.0,0.0,0.0,
1955.0,12.0,22.0,66.0,47.0,0.0,0.0,0.0,
1955.0,12.0,23.0,71.0,54.0,0.0,0.0,0.0,
1955.0,12.0,24.0,70.0,62.0,0.0,0.0,0.0,
1955.0,12.0,25.0,65.0,26.0,0.0,0.0,0.0,
1955.0,12.0,26.0,65.0,37.0,0.0,0.0,0.0,
1955.0,12.0,27.0,66.0,36.0,0.0,0.0,0.0,
1955.0,12.0,28.0,56.0,29.0,-999.0,0.0,0.0,
1955.0,12.0,29.0,32.0,24.0,0.13,0.0,0.0,
1955.0,12.0,30.0,46.0,26.0,-999.0,-999.0,0.0,
1955.0,12.0,31.0,57.0,26.0,0.0,0.0,0.0,
1956.0,1.0,1.0,58.0,34.0,0.0,0.0,0.0,
1956.0,1.0,2.0,52.0,29.0,0.0,0.0,0.0,
1956.0,1.0,3.0,60.0,28.0,0.0,0.0,0.0,
1956.0,1.0,4.0,63.0,36.0,0.0,0.0,0.0,
1956.0,1.0,5.0,69.0,42.0,0.0,0.0,0.0,
1956.0,1.0,6.0,61.0,30.0,0.0,0.0,0.0,
1956.0,1.0,7.0,51.0,28.0,0.0,0.0,0.0,
1956.0,1.0,8.0,65.0,26.0,0.0,0.0,0.0,
1956.0,1.0,9.0,54.0,31.0,0.0,0.0,0.0,
1956.0,1.0,10.0,65.0,31.0,0.0,0.0,0.0,
1956.0,1.0,11.0,61.0,33.0,0.0,0.0,0.0,
1956.0,1.0,12.0,56.0,35.0,0.0,0.0,0.0,
1956.0,1.0,13.0,56.0,34.0,0.0,0.0,0.0,
1956.0,1.0,14.0,50.0,36.0,0.0,0.0,0.0,
1956.0,1.0,15.0,44.0,24.0,0.0,0.0,0.0,
1956.0,1.0,16.0,29.0,18.0,0.04,0.4,-999.0,
1956.0,1.0,17.0,39.0,11.0,0.01,0.8,-999.0,
1956.0,1.0,18.0,45.0,25.0,0.0,0.0,-999.0,
1956.0,1.0,19.0,43.0,23.0,0.0,0.0,0.0,
1956.0,1.0,20.0,36.0,27.0,0.06,0.7,1.0,
1956.0,1.0,21.0,42.0,23.0,0.0,0.0,0.0,
1956.0,1.0,22.0,41.0,18.0,0.0,0.0,0.0,
1956.0,1.0,23.0,41.0,18.0,0.0,0.0,0.0,
1956.0,1.0,24.0,39.0,27.0,0.0,0.0,0.0,
1956.0,1.0,25.0,33.0,22.0,-999.0,-999.0,-999.0,
1956.0,1.0,26.0,57.0,24.0,0.08,1.0,1.0,
1956.0,1.0,27.0,55.0,29.0,-999.0,0.0,0.0,
1956.0,1.0,28.0,46.0,32.0,0.0,0.0,0.0,
1956.0,1.0,29.0,32.0,20.0,0.12,1.2,1.0,
1956.0,1.0,30.0,30.0,13.0,0.0,0.0,1.0,
1956.0,1.0,31.0,23.0,11.0,0.1,1.0,1.0,
1956.0,2.0,1.0,14.0,1.0,0.1,1.5,3.0,
1956.0,2.0,2.0,30.0,2.0,0.0,0.0,2.0,
1956.0,2.0,3.0,39.0,15.0,0.0,0.0,2.0,
1956.0,2.0,4.0,45.0,23.0,0.0,0.0,-999.0,
1956.0,2.0,5.0,49.0,21.0,0.0,0.0,0.0,
1956.0,2.0,6.0,45.0,25.0,0.0,0.0,0.0,
1956.0,2.0,7.0,35.0,26.0,0.2,2.4,2.0,
1956.0,2.0,8.0,33.0,19.0,0.76,13.5,11.0,
1956.0,2.0,9.0,37.0,7.0,0.0,0.0,8.0,
1956.0,2.0,10.0,45.0,20.0,0.0,0.0,6.0,
1956.0,2.0,11.0,37.0,26.0,0.0,0.0,5.0,
1956.0,2.0,12.0,46.0,12.0,0.0,0.0,4.0,
1956.0,2.0,13.0,47.0,36.0,0.0,0.0,2.0,
1956.0,2.0,14.0,42.0,23.0,0.05,1.0,1.0,
1956.0,2.0,15.0,28.0,17.0,0.01,0.5,-999.0,
1956.0,2.0,16.0,25.0,10.0,0.05,2.4,2.0,
1956.0,2.0,17.0,30.0,1.0,0.0,0.0,2.0,
1956.0,2.0,18.0,35.0,14.0,0.0,0.0,1.0,
1956.0,2.0,19.0,33.0,11.0,0.0,0.0,-999.0,
1956.0,2.0,20.0,51.0,15.0,0.0,0.0,0.0,
1956.0,2.0,21.0,55.0,27.0,0.0,0.0,0.0,
1956.0,2.0,22.0,63.0,31.0,0.0,0.0,0.0,
1956.0,2.0,23.0,61.0,36.0,0.0,0.0,0.0,
1956.0,2.0,24.0,56.0,27.0,0.36,4.0,4.0,
1956.0,2.0,25.0,40.0,27.0,0.0,0.0,-999.0,
1956.0,2.0,26.0,45.0,26.0,0.0,0.0,0.0,
1956.0,2.0,27.0,40.0,22.0,0.0,0.0,0.0,
1956.0,2.0,28.0,51.0,22.0,0.0,0.0,0.0,
1956.0,2.0,29.0,57.0,33.0,0.0,0.0,0.0,
1956.0,3.0,1.0,50.0,33.0,0.0,0.0,0.0,
1956.0,3.0,2.0,51.0,34.0,-999.0,-999.0,-999.0,
1956.0,3.0,3.0,58.0,27.0,0.0,0.0,0.0,
1956.0,3.0,4.0,65.0,42.0,0.0,0.0,0.0,
1956.0,3.0,5.0,63.0,40.0,0.0,0.0,0.0,
1956.0,3.0,6.0,57.0,21.0,0.36,4.2,4.0,
1956.0,3.0,7.0,37.0,8.0,0.0,0.0,-999.0,
1956.0,3.0,8.0,53.0,28.0,0.0,0.0,-999.0,
1956.0,3.0,9.0,61.0,27.0,0.0,0.0,0.0,
1956.0,3.0,10.0,57.0,23.0,-999.0,-999.0,-999.0,
1956.0,3.0,11.0,26.0,5.0,0.9,11.0,11.0,
1956.0,3.0,12.0,27.0,-1.0,0.01,0.1,6.0,
1956.0,3.0,13.0,36.0,10.0,0.0,0.0,3.0,
1956.0,3.0,14.0,31.0,20.0,0.24,2.5,5.0,
1956.0,3.0,15.0,32.0,7.0,0.08,1.0,4.0,
1956.0,3.0,16.0,54.0,22.0,0.0,0.0,2.0,
1956.0,3.0,17.0,59.0,40.0,0.0,0.0,0.0,
1956.0,3.0,18.0,56.0,35.0,0.0,0.0,0.0,
1956.0,3.0,19.0,62.0,32.0,0.0,0.0,0.0,
1956.0,3.0,20.0,60.0,32.0,0.0,0.0,0.0,
1956.0,3.0,21.0,57.0,34.0,0.0,0.0,0.0,
1956.0,3.0,22.0,69.0,40.0,0.0,0.0,0.0,
1956.0,3.0,23.0,72.0,44.0,0.0,0.0,0.0,
1956.0,3.0,24.0,76.0,48.0,0.0,0.0,0.0,
1956.0,3.0,25.0,76.0,45.0,0.0,0.0,0.0,
1956.0,3.0,26.0,72.0,43.0,0.0,0.0,0.0,
1956.0,3.0,27.0,69.0,30.0,0.0,0.0,0.0,
1956.0,3.0,28.0,45.0,29.0,0.0,0.0,0.0,
1956.0,3.0,29.0,65.0,25.0,0.0,0.0,0.0,
1956.0,3.0,30.0,70.0,43.0,0.0,0.0,0.0,
1956.0,3.0,31.0,74.0,43.0,0.0,0.0,0.0,
1956.0,4.0,1.0,70.0,41.0,0.0,0.0,0.0,
1956.0,4.0,2.0,64.0,31.0,0.35,3.0,3.0,
1956.0,4.0,3.0,47.0,23.0,0.0,0.0,0.0,
1956.0,4.0,4.0,60.0,35.0,0.0,0.0,0.0,
1956.0,4.0,5.0,60.0,44.0,-999.0,0.0,0.0,
1956.0,4.0,6.0,56.0,25.0,0.0,0.0,0.0,
1956.0,4.0,7.0,60.0,24.0,0.0,0.0,0.0,
1956.0,4.0,8.0,57.0,29.0,0.04,0.5,1.0,
1956.0,4.0,9.0,55.0,24.0,0.18,1.9,2.0,
1956.0,4.0,10.0,68.0,32.0,0.0,0.0,0.0,
1956.0,4.0,11.0,63.0,39.0,-999.0,0.0,0.0,
1956.0,4.0,12.0,55.0,33.0,0.0,0.0,0.0,
1956.0,4.0,13.0,70.0,35.0,0.0,0.0,0.0,
1956.0,4.0,14.0,65.0,45.0,0.02,0.0,0.0,
1956.0,4.0,15.0,67.0,37.0,0.0,0.0,0.0,
1956.0,4.0,16.0,62.0,35.0,0.0,0.0,0.0,
1956.0,4.0,17.0,53.0,33.0,-999.0,0.0,0.0,
1956.0,4.0,18.0,56.0,35.0,-999.0,0.0,0.0,
1956.0,4.0,19.0,64.0,39.0,0.0,0.0,0.0,
1956.0,4.0,20.0,71.0,41.0,0.0,0.0,0.0,
1956.0,4.0,21.0,74.0,49.0,0.0,0.0,0.0,
1956.0,4.0,22.0,68.0,38.0,0.0,0.0,0.0,
1956.0,4.0,23.0,55.0,34.0,0.4,4.2,-999.0,
1956.0,4.0,24.0,70.0,33.0,0.0,0.0,0.0,
1956.0,4.0,25.0,69.0,42.0,0.0,0.0,0.0,
